rho,time
1448,32.5947
1460,34.5186
1444,40.6511
1402,30.51
1453,56.1617
1400,40.1354
1451,40.3684
1420,40.348
1437,40.4129
1419,109.574
1422,112.44
1441,34.6772
1462,73.3007
1419,41.6104
1428,41.5891
1415,41.2868
1429,40.8904
1432,130.639
1389,170.997
1422,39.6865
1401,39.6599
1447,40.7222
1400,40.433
1422,65.001
1441,42.2462
1457,40.0461
1418,65.1044
1407,41.8267
1428,63.7073
1420,42.7144
1394,41.8572
1409,151.869
1401,40.4023
1366,110.693
1417,75.086
1364,39.4089
1386,39.4554
1403,39.4474
1449,104.57
1371,100.642
1393,41.5297
1395,41.2197
1395,141.214
1429,39.8158
1380,63.9842
1358,41.4993
1388,76.6021
1351,73.5214
1382,41.9226
1352,40.8471
1335,141.001
1389,40.8189
1364,40.7495
1359,39.6984
1344,39.6317
1362,39.8063
1363,143.111
1360,40.4811
1359,103.856
1320,39.5612
1353,39.4377
1334,39.5411
1355,41.9955
1330,76.735
1321,40.9362
1293,102.479
1340,40.3875
1327,40.8269
1327,40.5976
1312,40.8285
1283,39.6994
1327,79.178
1308,39.7575
1295,39.7766
1293,39.6102
1306,55.5639
1290,39.3947
1299,39.6823
1294,41.1647
1321,40.8575
1331,109.637
1277,78.3699
1270,41.9134
1283,42.6209
1289,41.9605
1295,38.9511
1237,34.1499
1301,41.7397
1255,38.8888
1252,42.6265
1266,64.1534
1235,34.3332
1265,72.2602
1272,40.5883
1254,39.8841
1270,39.2513
1257,40.4392
1254,37.77
1234,41.2118
1258,61.8233
1253,112.17
1264,40.2254
1244,40.1895
1241,61.1311
1269,33.5103
1236,59.2874
1242,39.1728
1273,39.085
1244,38.205
1222,36.8164
1232,77.3471
1203,59.935
1243,62.7057
1249,38.8469
1201,36.8296
1220,36.3761
1238,40.9413
1223,40.7592
1229,40.8289
1226,39.2851
1213,40.6324
1212,39.6873
1199,60.988
1194,39.2028
1218,39.7657
1242,39.669
1169,112.617
1214,76.5259
1199,75.2779
1223,34.3138
1188,84.9934
1176,41.6881
1230,71.0855
1186,75.0886
1174,39.3816
1181,31.071
1216,102.047
1161,40.6375
1198,121.068
1190,76.0808
1196,39.8265
1197,94.4413
