rho,time
798,4.3168
794,4.32775
789,4.28293
792,4.14643
785,4.27376
826,4.20174
829,4.24793
801,4.22338
756,4.26073
782,4.25573
781,4.26046
764,4.2234
774,4.20902
786,4.19974
758,4.18122
748,4.22423
800,8.61417
730,4.22448
775,4.2328
733,4.23565
728,4.20178
769,4.20184
707,4.20716
730,4.21828
697,4.24158
762,4.23693
711,4.20968
742,4.19991
726,4.23756
704,4.23324
1998,3.82783
1991,4.88087
1989,4.81808
1958,4.73314
1953,4.69121
1968,4.65057
1961,4.62744
1948,4.59394
1956,4.57096
1916,4.54735
1914,4.55498
1921,4.53713
1896,4.5409
1909,28.09
1879,2.39849
1887,4.46672
1887,17.224
1869,3.20031
1855,4.42935
1864,4.40077
1857,4.37756
1847,4.37346
1837,4.38545
1825,23.5172
1834,4.4415
1829,31.9922
1815,2.41183
1796,4.37906
1784,23.8277
1798,4.36613
1795,4.35134
1781,4.32926
1769,4.32325
1764,4.32163
1757,12.2223
1740,4.33064
1734,4.30909
1751,4.29683
1767,28.0537
1749,2.20903
1725,4.26361
1704,4.26061
1718,4.24588
1707,4.23156
1688,4.23238
1703,4.24038
1702,4.89579
1682,4.60601
1682,3.27154
1675,4.24265
1665,4.223
1674,4.21285
1672,4.2035
1657,4.20049
1647,4.18515
1631,4.16981
1645,4.15277
1612,4.14623
1639,4.17085
1630,23.6861
1618,4.14391
1627,4.25144
1603,4.24749
1602,4.2513
1589,4.24679
1582,12.7259
1580,4.21318
1585,4.22356
1575,4.22067
1556,4.22664
1568,4.22121
1562,4.21196
1561,4.20696
1540,4.18999
1532,4.18344
1545,4.17652
1548,4.17348
1523,4.17122
1522,4.17414
1507,32.5177
1508,2.7816
1516,4.1529
1503,4.14145
1516,4.13252
1486,4.15667
1489,4.14312
1475,4.14493
1481,4.15235
1479,4.14474
1471,4.13387
1466,4.14395
1449,4.1443
1445,16.3288
1447,4.08095
1459,15.5401
1445,4.06933
1428,4.40759
1427,2.9493
1432,3.72672
1413,2.83313
1415,4.04287
1406,4.20664
1412,3.51492
1400,3.04799
1392,4.02164
1393,4.14067
1392,3.15416
1362,3.5089
1374,3.11952
1392,9.87662
1374,2.77477
1356,3.40811
1347,3.02164
1346,3.4687
1342,3.04274
1347,9.68349
1339,2.88247
1302,9.85897
1328,2.78914
1331,2.10744
1311,3.99872
1297,4.00956
1309,4.00742
1306,4.01419
1299,16.1006
1279,3.95502
1275,10.3908
1290,9.56074
1280,2.99571
1274,3.95102
1264,17.6031
1254,2.20865
1268,3.92127
1258,17.62
1257,2.20805
1244,3.96188
1248,4.10068
1252,21.8304
1252,2.0137
1224,14.082
1239,2.88075
1224,2.16224
1221,4.1953
1208,9.95284
1188,2.89797
1195,21.836
1197,1.99086
824,1.55049
1047,4.5196
1088,4.43175
1137,4.57001
1154,4.48567
1160,4.50623
1157,4.48035
1182,4.41761
1170,4.42172
1195,4.2992
1156,4.42771
1139,4.42219
1160,4.43687
1162,4.42729
1173,4.57499
1151,4.46321
1099,4.44604
1116,4.4082
1148,4.28288
1158,4.45358
1122,4.34556
1116,4.49666
1110,4.49673
1132,4.44481
1115,4.50565
1107,12.9494
1105,8.62981
1133,4.32443
1122,4.34289
1119,4.55146
1105,4.40178
1103,4.36011
1105,66.1225
1105,4.4595
1118,4.394
1074,4.4672
1073,4.42165
1063,4.34287
1064,4.45925
1062,4.4223
1089,4.45196
1083,4.44201
1043,4.46436
1033,65.9142
1035,4.45712
1019,4.46728
1020,4.39372
1012,4.40485
1037,4.32909
1040,4.26003
1033,4.40094
1010,4.37662
1026,13.2977
1016,4.323
1011,4.41229
1000,4.29636
1001,4.35038
1010,4.39004
977,4.34362
1004,4.20308
978,4.36344
979,4.35275
965,4.35743
935,4.18837
990,4.37606
1002,4.33894
957,4.33444
947,4.25367
937,4.20745
936,4.36095
942,4.36499
931,4.26507
926,17.2689
927,4.37602
932,4.25253
962,4.41
956,4.31049
955,4.31907
911,4.36473
941,4.33723
927,4.32471
890,4.35294
931,12.779
921,4.34686
903,4.32849
911,4.3356
925,4.32296
898,4.33023
897,4.34763
885,4.20695
879,4.31868
876,4.19868
854,4.2503
860,4.36974
897,4.17579
876,4.26658
851,4.27686
878,4.30681
